date,open,high,low,close,sma20,sma50,sma100,sma200,ema8,ema12,ema21,ema55,ema200,RSI,newvalue
2018-05-24,7501.95000000,7730.73000000,7266.99000000,7575.01000000,8593.2905,8444.97,8831.4458,10237.383899999999,8016.513033497853,8181.235069799911,8397.537337237143,8604.597866327196,8586.388689400728,35.59428356005097,bull
2018-05-25,7578.99000000,7649.55000000,7308.15000000,7457.00000000,8472.9405,8458.6948,8811.5159,10239.8683,7892.176803831663,8069.814289830694,8312.033942942857,8563.612228244083,8575.15099099873,34.27887841618949,bear
2018-05-26,7456.99000000,7620.00000000,7300.00000000,7333.96000000,8356.688,8473.3462,8784.8546,10241.2179,7768.128625202405,7956.605937549049,8223.118129948052,8519.696077235365,8562.800831884315,32.91316033016449,bear
2018-05-27,7334.00000000,7400.00000000,7231.11000000,7338.99000000,8255.3875,8482.21,8756.644699999999,10241.397850000001,7672.7644862685365,7861.588101003041,8142.742845407321,8477.528003048388,8550.623609676511,33.030627642401434,bull
2018-05-28,7338.99000000,7437.00000000,7058.02000000,7099.00000000,8150.9595,8483.83,8717.2392,10241.492900000001,7545.2612670977505,7744.266854694881,8047.857132188473,8428.294860082375,8536.17959365983,30.304209275701865,bear
2018-05-29,7099.00000000,7540.00000000,7032.95000000,7461.29000000,8058.524,8497.4014,8688.0178,10246.26445,7526.600985520473,7700.731953972591,7994.532847444067,8393.75897222229,8525.484174817444,38.55021990031837,bull
2018-05-30,7467.98000000,7569.00000000,7260.50000000,7375.96000000,7977.2119999999995,8508.0426,8650.2474,10251.919,7493.125210960367,7650.767037976808,7938.298952221879,8357.409008928636,8514.046123326723,37.42703100864702,bear
2018-05-31,7382.07000000,7699.00000000,7327.51000000,7485.01000000,7931.4625,8518.667,8613.0876,10260.2889,7491.321830746952,7625.265955211145,7897.090865656253,8326.2519014669,8503.806957920488,39.83941585676158,bull
2018-06-01,7485.01000000,7608.55000000,7355.54000000,7521.01000000,7884.2159999999985,8510.627199999999,8583.9217,10265.564,7497.919201692074,7609.226577486354,7862.901696051139,8297.493262128795,8494.027883712324,40.652847809533256,bull
2018-06-02,7521.01000000,7697.33000000,7437.00000000,7640.03000000,7832.231999999999,8505.8796,8562.211599999999,10270.8892,7529.499379093835,7613.965565565376,7842.640632773762,8274.01243133848,8485.530392332103,43.378633208282324,bull
2018-06-03,7636.81000000,7786.69000000,7600.00000000,7714.26000000,7784.778,8500.1846,8538.0438,10273.260199999999,7570.557294850761,7629.395478555318,7830.969666157966,8254.021273076392,8477.856060070091,45.07305458833044,bull
2018-06-04,7714.26000000,7760.52000000,7446.50000000,7487.00000000,7736.028,8482.8246,8515.9687,10271.3727,7551.989007106147,7607.4884818545,7799.699696507241,8226.627656180806,8467.996795790787,41.02524154139904,bear
2018-06-05,7487.00000000,7679.49000000,7358.00000000,7625.00000000,7700.778,8474.0262,8496.3187,10271.00175,7568.21367219367,7610.182561569192,7783.817905915674,8205.140954174349,8459.608767971973,44.296584290757075,bull
2018-06-06,7626.64000000,7699.00000000,7467.05000000,7658.84000000,7681.647,8469.5026,8469.6671,10270.48625,7588.352856150633,7617.668321327778,7772.456278105158,8185.6302058109795,8451.64091953444,45.100780459841985,bull
2018-06-07,7658.79000000,7765.00000000,7620.00000000,7691.08000000,7654.210500000001,8459.8642,8440.8875,10268.75165,7611.181110339381,7628.96242573889,7765.058434641053,8167.967698460588,8444.073149190814,45.90210765269275,bull
2018-06-08,7691.08000000,7703.50000000,7531.00000000,7603.44000000,7622.707999999999,8446.373,8413.6543,10265.70885,7609.460863597296,7625.035898702137,7750.365849673684,8147.805994944138,8435.708640243642,44.021074839217825,bear
2018-06-09,7603.44000000,7683.98000000,7450.00000000,7491.73000000,7570.9455,8419.068000000001,8379.3716,10262.56995,7583.298449464563,7604.5272989018085,7726.853499703349,8124.374709410418,8426.31581795266,41.67667760074405,bear
2018-06-10,7491.73000000,7491.73000000,6622.81000000,6764.99000000,7490.132999999999,8376.0616,8336.6315,10255.3653,7401.452127361327,7475.367714455377,7639.411363366681,8075.825255502903,8409.785212798903,30.351929327327305,bear
2018-06-11,6765.00000000,6922.00000000,6610.00000000,6872.00000000,7434.8775,8337.7612,8290.7067,10249.62535,7283.79609905881,7382.541912231472,7569.64669396971,8032.831496377799,8394.48386739792,33.2290177842971,bull
2018-06-12,6872.00000000,6890.51000000,6435.00000000,6530.00000000,7386.279999999999,8289.681,8240.8567,10241.585350000001,7116.285854823519,7251.381618042015,7475.133358154282,7979.1589429357355,8375.931789115353,29.092694322951974,bear
2018-06-13,6530.00000000,6627.60000000,6118.68000000,6292.78000000,7322.1685,8223.1368,8189.2445,10229.549200000001,6933.284553751626,7103.904446035552,7367.6466892311655,7918.931123545173,8355.203910616692,26.617683383253965,bear
2018-06-14,6292.78000000,6720.00000000,6260.00000000,6635.98000000,7281.1175,8178.4566,8148.4395,10217.089,6867.216875140153,7031.91606972239,7301.131535664696,7873.111440561417,8338.097205038417,35.20601021145255,bull
2018-06-15,6638.67000000,6666.66000000,6362.31000000,6388.90000000,7233.864499999999,8120.9146,8113.2285,10200.7835,6760.924236220119,6932.990520534329,7218.201396058814,7820.1038891127955,8318.702207973358,32.27721999978218,bear
2018-06-16,6380.01000000,6560.00000000,6320.86000000,6483.98000000,7191.114,8072.287200000001,8085.351900000001,10183.7194,6699.381072615648,6863.911978913663,7151.453996417104,7772.385178787338,8300.446265605464,34.534172300885295,bull
2018-06-17,6482.50000000,6589.03000000,6422.00000000,6449.61000000,7158.644499999999,8014.319399999999,8057.578,10167.528049999999,6643.876389812171,6800.173212926946,7087.649996742822,7725.143208116362,8282.029984355659,34.091875760069875,bear
2018-06-18,6444.06000000,6794.38000000,6380.00000000,6712.46000000,7121.2029999999995,7960.1885999999995,8037.000400000001,10151.89555,6659.117192076133,6786.678872476647,7053.541815220747,7688.975950683634,8266.412372571025,40.38063502009122,bull
2018-06-19,6711.39000000,6841.74000000,6653.00000000,6741.21000000,7089.4655,7910.0926,8009.076799999999,10131.68665,6677.360038281437,6779.683661326393,7025.1480138370425,7655.127166730647,8251.236229560369,41.04326939440821,bull
2018-06-20,6740.00000000,6817.23000000,6551.81000000,6761.51000000,7053.2905,7863.8931999999995,7985.3785,10111.04415,6696.06002977445,6776.887713430025,7001.1809216700385,7623.212267918839,8236.413082997578,41.53736148238896,bull
2018-06-21,6763.21000000,6795.00000000,6672.57000000,6718.84000000,7013.182000000001,7813.3132000000005,7961.066900000001,10088.8113,6701.122245380128,6767.957295979251,6975.513565154581,7590.913258350309,8221.31285331601,40.764034862371226,bear
2018-06-22,6717.69000000,6733.97000000,5918.94000000,6045.00000000,6933.4305,7739.213200000001,7939.816900000001,10061.1413,6555.317301962322,6656.733096597828,6890.9214228678,7535.702070552084,8199.65799905416,30.961046040551683,bear
2018-06-23,6045.92000000,6260.00000000,6008.48000000,6149.98000000,6855.2164999999995,7667.933000000001,7918.906900000001,10033.39125,6465.242345970694,6578.771081736623,6823.563111698,7486.211996603794,8179.263193093421,33.63855919893033,bull
2018-06-24,6149.98000000,6259.80000000,5750.00000000,6136.97000000,6787.714999999999,7593.3924,7897.676600000001,9996.32585,6392.292935754985,6510.8016845463735,6761.145556089091,7438.024782439374,8158.941867789009,33.46534315903739,bear
2018-06-25,6137.95000000,6350.00000000,6061.97000000,6252.00000000,6719.065,7525.2522,7881.9486,9944.59085,6361.116727809433,6470.986040770008,6714.859596444628,7395.666754495111,8139.96732184086,36.57511764764318,bull
2018-06-26,6252.00000000,6272.54000000,6035.00000000,6070.78000000,6639.661999999999,7459.3678,7860.7565,9895.54475,6296.597454962892,6409.415880651545,6656.3069058587525,7348.349370405999,8119.378393265329,33.88788578973421,bear
2018-06-27,6065.89000000,6190.43000000,5971.00000000,6133.73000000,6561.794499999999,7398.2912,7836.0938,9852.93305,6260.404687193361,6367.0026682436155,6608.799914417048,7304.970107177213,8099.620697809953,35.65636235618038,bull
2018-06-28,6134.73000000,6173.01000000,5827.00000000,5853.98000000,6474.3215,7329.170800000001,7805.5338,9807.70305,6170.08809003928,6288.076103898444,6540.179922197316,7253.149031920884,8077.2760142496545,31.609694114394358,bear
2018-06-29,5851.01000000,6300.00000000,5780.00000000,6197.92000000,6409.630999999999,7273.0852,7778.6630000000005,9755.7528,6176.2729589194405,6274.205934067914,6509.065383815742,7215.462280780853,8058.575954406374,40.54386966053575,bull
2018-06-30,6197.92000000,6528.99000000,6186.03000000,6390.07000000,6390.885,7232.886600000001,7755.334699999999,9705.9532,6223.783412492898,6292.031174980543,6498.247621650675,7185.98398503868,8041.973905108798,44.87638409773268,bull
2018-07-01,6391.08000000,6441.06000000,6251.00000000,6356.81000000,6365.1255,7190.704000000001,7729.9225,9657.5708,6253.344876383365,6301.99714806046,6485.389656046068,7156.370628430155,8025.206105057964,44.27497739214839,bear
2018-07-02,6360.82000000,6685.00000000,6271.62000000,6615.29000000,6369.389999999999,7149.415599999999,7710.6068,9608.97235,6333.77712607595,6350.196048358851,6497.198778223698,7137.046320271936,8011.1770890872385,49.89479983723054,bull
2018-07-03,6615.29000000,6679.35000000,6463.01000000,6513.86000000,6380.4439999999995,7106.4259999999995,7691.043899999999,9553.8425,6373.795542503517,6375.375117842104,6498.713434748816,7114.789665976509,7996.278411583883,47.85528705886185,bear
2018-07-04,6511.01000000,6784.92000000,6441.11000000,6586.98000000,6377.994000000001,7068.9256000000005,7675.5714,9491.2641,6421.169866391624,6407.929715097165,6506.737667953469,7095.939320763063,7982.2555418168795,49.45915313396361,bull
2018-07-05,6585.53000000,6712.00000000,6453.33000000,6529.20000000,6385.009,7032.9096,7662.908299999999,9429.61,6445.176562749041,6426.586682005293,6508.779698139518,7075.69863073581,7967.797277719199,48.197589456179365,bear
2018-07-06,6529.20000000,6648.54000000,6425.00000000,6609.78000000,6391.299,7004.276,7649.5131,9368.37765,6481.755104360365,6454.770269389094,6517.961543763198,7059.058679638103,7954.28466799065,50.108852246054965,bull
2018-07-07,6609.79000000,6818.16000000,6508.88000000,6756.98000000,6406.6675,6974.6194,7646.181500000001,9315.68655,6542.916192280284,6501.264074098464,6539.690494330181,7048.270155365313,7942.37118870716,53.48505251790158,bull
2018-07-08,6753.48000000,6780.00000000,6667.44000000,6712.10000000,6406.6495,6944.1916,7644.9002,9266.80215,6580.512593995777,6533.700370391009,6555.36408575471,7036.264078387981,7930.129684341915,52.32247294177802,bear
2018-07-09,6712.10000000,6802.06000000,6612.24000000,6662.12000000,6402.695,6906.894400000001,7642.2823,9222.64955,6598.647573107826,6553.4572364847,6565.069168867918,7022.901789874124,7917.512672557418,50.993150924917174,bear
2018-07-10,6662.78000000,6681.00000000,6263.00000000,6296.91000000,6379.465,6865.207799999999,7637.1213,9187.501049999999,6531.5947790838645,6513.988430871669,6540.691062607199,6996.973511664334,7901.387272830479,42.49685192468879,bear
2018-07-11,6296.91000000,6406.00000000,6278.99000000,6378.07000000,6362.4265,6833.227,7630.342,9152.8914,6497.478161509673,6493.077903045259,6525.907329642908,6974.86981481918,7886.229887031171,44.70187142379059,bull
2018-07-12,6378.07000000,6380.28000000,6070.00000000,6250.57000000,6372.705,6808.1993999999995,7618.7956,9116.644250000001,6442.60968117419,6455.76899488445,6500.876663311735,6949.001964289923,7869.954664274642,41.9785372005425,bear
2018-07-13,6251.40000000,6350.00000000,6110.00000000,6214.57000000,6375.934499999999,6780.990600000001,7612.9803,9079.220399999998,6391.934196468815,6418.661457209919,6474.84878482885,6922.772251279569,7853.483175077879,41.21503911158443,bear
2018-07-14,6214.57000000,6335.00000000,6178.00000000,6251.99000000,6381.6855000000005,6756.8904,7607.7926,9032.0353,6360.835486142411,6393.019694562239,6454.588895298954,6898.815742305299,7837.547919604468,42.38798951840496,bull
2018-07-15,6250.90000000,6395.00000000,6225.40000000,6353.01000000,6386.735999999999,6737.2714000000005,7605.3088,8986.500399999999,6359.096489221875,6386.86435693728,6445.354450271777,6879.322680080109,7822.776398016364,45.54681043033194,bull
2018-07-16,6354.15000000,6747.30000000,6330.40000000,6723.35000000,6419.3645,6724.9586,7603.5842999999995,8949.2066,6440.041713839237,6438.6313789469295,6470.626772974342,6873.752227220106,7811.836831866947,55.2365749651309,bull
2018-07-17,6723.33000000,7468.99000000,6652.04000000,7317.44000000,6478.55,6729.3274,7606.5787,8913.8993,6635.019110763851,6573.8327052627865,6547.609793613038,6889.598219105102,7806.917460405584,65.76190636447528,bull
2018-07-18,7317.44000000,7588.08000000,7225.38000000,7381.90000000,6554.945999999999,6727.7396,7612.570500000001,8888.60875,6800.9926417052175,6698.150750606973,6623.4543578300345,6907.180425565633,7802.688430948812,66.67743849546325,bull
2018-07-19,7381.88000000,7576.28000000,7270.00000000,7466.21000000,6618.3605,6729.544599999999,7618.7936,8857.358,6948.81872132628,6816.313712052054,6700.068507118213,6927.145767509718,7799.34038685977,67.88697425939823,bull
2018-07-20,7468.86000000,7700.00000000,7273.00000000,7337.53000000,6665.733499999999,6726.595,7622.630999999999,8827.14565,7035.199005475995,6896.500833274815,6758.019551925649,6941.802347241513,7794.74525863231,64.06475038659246,bear
2018-07-21,7337.47000000,7458.47000000,7211.00000000,7398.78000000,6717.831999999999,6724.1503999999995,7617.388799999999,8790.764,7115.994782036885,6973.7745512325355,6816.27050175059,6958.122977697174,7790.805305810098,65.07278027370053,bull
2018-07-22,7399.25000000,7582.40000000,7335.50000000,7394.79000000,6756.807000000001,6719.2456,7612.5626,8753.140399999998,7177.949274917577,7038.546158735222,6868.863183409627,6973.7182284937035,7786.864855006017,64.94497470392699,bear
2018-07-23,7394.78000000,7833.00000000,7375.00000000,7721.01000000,6817.164500000001,6719.3806,7609.7826000000005,8716.44775,7298.629436047005,7143.54059585288,6946.331075826934,7000.407220333214,7786.209582816902,70.11330926290725,bull
2018-07-24,7721.65000000,8486.00000000,7696.00000000,8397.24000000,6907.6775,6737.5854,7610.205,8673.632,7542.765116925448,7336.417427260129,7078.231887115394,7050.2941053213135,7792.28948746549,77.51411305525264,bull
2018-07-25,8397.24000000,8491.77000000,8050.00000000,8175.64000000,6989.999500000001,6748.5982,7611.312199999999,8629.16125,7683.403979830904,7465.528592297032,7177.996261013995,7090.485030131266,7796.103920426032,71.28456460432574,bear
2018-07-26,8175.63000000,8315.69000000,7850.06000000,7920.00000000,7055.510500000001,6753.8214,7611.661999999999,8588.0111,7735.980873201815,7535.447270405181,7245.451146376358,7120.110564769436,7797.336717237714,64.81337453611509,bear
2018-07-27,7920.00000000,8285.00000000,7805.00000000,8188.57000000,7127.089999999999,6763.771199999999,7611.817699999999,8554.441249999998,7836.556234712522,7635.927690342845,7331.1892239785075,7158.269830313385,7801.229585722911,68.0906981724525,bull
2018-07-28,8188.57000000,8246.54000000,8067.00000000,8225.04000000,7202.736999999999,6776.203200000001,7611.2881,8523.566449999998,7922.885960331962,7726.560353367023,7412.4483854350065,7196.368764945049,7805.4466047704445,68.51948992158835,bull
2018-07-29,8225.04000000,8294.51000000,8115.00000000,8211.00000000,7280.181,6790.5886,7604.828299999999,8490.086,7986.9113024804155,7801.089529772096,7485.043986759097,7232.605594768441,7809.481961936908,68.13987221538136,bear
2018-07-30,8210.99000000,8273.00000000,7866.00000000,8173.92000000,7374.0315,6818.767199999999,7597.414400000001,8464.761700000001,8028.468790818101,7858.448063653313,7547.669078871906,7266.223966383854,7813.108211071864,67.08280919144654,bear
2018-07-31,8171.40000000,8180.00000000,7633.00000000,7730.93000000,7441.674499999999,6835.9457999999995,7586.8535,8434.7163,7962.34905952519,7838.829900014342,7564.329162610824,7282.820610441573,7812.290517429358,55.9214545778697,bear
2018-08-01,7735.67000000,7750.00000000,7430.00000000,7604.58000000,7509.375,6857.4374,7573.559200000001,8401.6892,7882.844824075148,7802.791453858289,7567.988329646204,7294.312017211517,7810.223746111653,53.20248951415931,bear
2018-08-02,7600.08000000,7709.46000000,7455.72000000,7525.71000000,7574.932000000001,6882.096000000001,7552.6164,8371.9428,7803.481529836226,7760.163537880091,7564.144845132912,7302.576230882534,7807.392763563278,51.518611616288354,bear
2018-08-03,7525.71000000,7540.00000000,7282.44000000,7418.78000000,7633.271500000001,6897.7519999999995,7538.104300000001,8341.33705,7717.992300983731,7707.642993590846,7550.929859211738,7306.726365493872,7803.525969895982,49.24301295960106,bear
2018-08-04,7412.27000000,7494.81000000,6926.00000000,7009.84000000,7666.113,6910.170800000001,7515.5427,8321.88625,7560.625122987347,7600.288686884563,7501.739872010671,7296.123281011948,7795.628597061196,41.66363764803541,bear
2018-08-05,7009.84000000,7089.87000000,6882.29000000,7024.19000000,7681.155000000001,6920.975,7496.6311,8302.063250000001,7441.417317879048,7511.658119671553,7458.326247282428,7286.411378118664,7787.952591120289,42.00099202739158,bull
2018-08-06,7024.19000000,7160.00000000,6821.00000000,6934.82000000,7662.023999999999,6930.6792,7472.4993,8281.9275,7328.8401361281485,7422.913793568237,7410.734770256753,7273.854543185855,7779.463709616604,40.43277871253245,bear
2018-08-07,6935.00000000,7150.46000000,6670.00000000,6720.06000000,7628.932000000001,6930.8312,7445.5099,8258.152900000001,7193.555661433004,7314.782440711586,7347.946154778867,7254.076166643503,7768.922379172658,36.87017805018094,bear
2018-08-08,6720.63000000,6721.54000000,6123.00000000,6285.00000000,7569.871500000001,6921.707,7415.899800000001,8225.5782,6991.654403336781,7156.354372909804,7251.314686162606,7219.466303549092,7754.15698236497,30.925472562979994,bear
2018-08-09,6283.27000000,6622.81000000,6178.60000000,6529.79000000,7529.4845000000005,6917.0726,7390.482899999999,8200.57715,6889.017869261941,7059.959854000603,7185.721532875097,7194.835006993768,7741.974226321538,37.073269014189734,bull
2018-08-10,6529.79000000,6575.88000000,6026.39000000,6144.01000000,7466.746000000001,6905.576,7359.4446,8177.496950000001,6723.460564981509,6919.044491846664,7091.020484431907,7157.305542458276,7726.074084766099,32.208105341840856,bear
2018-08-11,6148.13000000,6488.00000000,5971.00000000,6232.35000000,7408.624000000001,6909.322999999999,7324.268099999999,8154.662799999999,6614.324883874508,6813.399185408715,7012.9595313017335,7124.271415941909,7711.211158549521,34.33323088434454,bull
2018-08-12,6222.55000000,6472.30000000,6130.00000000,6308.33000000,7337.99,6912.49,7290.2115,8129.4545,6546.326020791284,6735.6962338073745,6948.902301183394,7095.130651086841,7697.252142046541,36.18611634422482,bull
2018-08-13,6308.56000000,6545.00000000,6145.04000000,6246.35000000,7230.4455,6914.6776,7254.035,8104.8099,6479.664682837665,6660.412197837009,6885.033910166722,7064.817056405168,7682.815304812247,35.310834595149764,bear
2018-08-14,6248.25000000,6250.33000000,5880.00000000,6188.08000000,7131.067499999999,6913.399200000001,7219.325699999999,8080.305299999999,6414.868086651517,6587.745705862085,6821.674463787929,7033.505018676412,7667.9423167046625,34.466753060019,bear
2018-08-15,6188.08000000,6609.00000000,6172.11000000,6267.16000000,7048.425499999999,6917.326799999999,7188.347299999999,8054.1861,6382.044067395625,6538.4248280371485,6771.264057989027,7006.135553723683,7654.004184200138,36.678984767119154,bull
2018-08-16,6265.27000000,6480.00000000,6205.60000000,6311.75000000,6954.5845,6920.8872,7159.5892,8026.3451000000005,6366.42316352993,6503.5517775698945,6729.490052717297,6981.336069662123,7640.648421173271,37.95090499197035,bull
2018-08-17,6316.00000000,6585.00000000,6285.40000000,6584.49000000,6872.557000000001,6935.4974,7132.3341,8003.01255,6414.882460523279,6516.00381178991,6716.308229742997,6967.162995745619,7630.139382156622,45.201545323476495,bull
2018-08-18,6579.04000000,6620.00000000,6288.00000000,6387.96000000,6781.405000000001,6939.298199999999,7106.191699999999,7983.7648,6408.899691518106,6496.3047638222315,6686.458390675452,6946.47717446899,7617.779388304317,41.44349980903698,bear
2018-08-19,6387.96000000,6541.00000000,6300.00000000,6477.53000000,6696.585499999999,6941.0473999999995,7086.967,7964.72695,6424.150871180749,6493.416338618811,6667.464900614048,6929.729061095097,7606.433623246562,43.73929085934661,bull
2018-08-20,6477.53000000,6530.00000000,6220.00000000,6254.84000000,6622.781,6939.007999999999,7064.856,7949.878549999999,6386.526233140583,6456.71228652361,6629.953546012771,6905.6258803417,7592.98493047794,39.58401454364103,bear
2018-08-21,6251.00000000,6500.00000000,6235.08000000,6480.00000000,6566.552000000001,6936.3022,7042.858899999999,7937.9133999999995,6407.298181331565,6460.295011673824,6616.321405466156,6890.424956043783,7581.910453557762,45.24777824646715,bull
2018-08-22,6479.98000000,6882.54000000,6251.20000000,6360.89000000,6508.311,6933.2428,7019.8344,7923.71805,6396.985252146773,6445.001932954774,6593.1003686055965,6871.512993327933,7569.760996308431,42.95376376826439,bear
2018-08-23,6362.57000000,6576.99000000,6342.28000000,6525.01000000,6463.6225,6932.0034,7000.464499999999,7915.41905,6425.4351961141565,6457.310866346347,6586.910335095997,6859.137886423364,7559.365464006854,46.94513460010224,bull
2018-08-24,6525.00000000,6725.00000000,6440.50000000,6681.64000000,6447.2125,6935.052200000001,6983.9809,7914.1273,6482.369596977677,6491.823040754602,6595.522122814543,6852.798676193958,7550.631877300319,50.504395616858524,bull
2018-08-25,6686.98000000,6789.00000000,6650.61000000,6733.64000000,6432.685,6937.529399999999,6970.902700000001,7909.534799999999,6538.207464315971,6529.025649869278,6608.078293467766,6848.543009187031,7542.502604889371,51.66376159026554,bull
2018-08-26,6733.64000000,6775.27000000,6568.00000000,6700.00000000,6420.944,6936.3898,6955.504599999999,7905.0398,6574.161361134645,6555.329396043235,6616.434812243424,6843.237901716066,7534.119494392959,50.834202625776605,bear
2018-08-27,6700.00000000,6940.51000000,6646.50000000,6908.64000000,6430.3730000000005,6940.320599999999,6942.2561,7900.662899999999,6648.489947549168,6609.684873575045,6642.998920221295,6845.573690940492,7527.895817831834,55.59638314539854,bull
2018-08-28,6907.26000000,7135.00000000,6860.00000000,7076.11000000,6469.9285,6948.600399999999,6927.7474,7892.62385,6743.516625871575,6681.44258533273,6682.372654746631,6853.807130549761,7523.400436559876,59.026944921510406,bull
2018-08-29,7077.00000000,7133.81000000,6912.34000000,7031.22000000,6495.0,6963.2866,6914.2472,7885.11005,6807.450709011226,6735.254495281541,6714.086049769665,6860.1433044586975,7518.503118783161,57.73924326648947,bear
2018-08-30,7033.21000000,7063.63000000,6784.81000000,6984.84000000,6537.0415,6975.422,6904.3245,7879.71485,6846.870551453176,6773.652265238226,6738.70004524515,6864.596757870887,7513.193037999249,56.37092866994004,bear
2018-08-31,6984.84000000,7089.00000000,6888.00000000,7011.21000000,6575.9845000000005,6990.6348,6899.4171,7870.255900000001,6883.390428908026,6810.19960904773,6763.473677495591,6869.832945089784,7508.198181899754,56.99494853145318,bull
2018-09-01,7011.21000000,7275.00000000,7008.74000000,7200.01000000,6620.568499999999,7010.3436,6895.667100000001,7863.55645,6953.750333595131,6870.170438425002,6803.158797723265,6881.624982765148,7505.131632826125,61.2665007609198,bull
2018-09-02,7201.57000000,7345.45000000,7127.00000000,7302.01000000,6673.3515,7031.344,6894.117200000001,7852.8165500000005,7031.1413705739915,6936.607294051925,6848.50890702115,6896.638733380679,7503.110522051736,63.38260270643525,bull
2018-09-03,7302.00000000,7338.28000000,7191.63000000,7263.02000000,6727.0985,7049.544199999999,6893.4078,7839.131200000001,7082.669954890883,6986.824633428552,6886.191733655591,6909.723778617084,7500.721561633311,61.98848757774067,bear
2018-09-04,7263.00000000,7410.00000000,7227.17000000,7359.06000000,6781.693499999999,7062.258400000001,6893.608499999999,7825.1266,7144.0899649151315,7044.091612901083,6929.179757868719,6925.771500809331,7499.311993855865,64.08404510835078,bull
2018-09-05,7359.05000000,7397.30000000,6682.00000000,6700.00000000,6801.106,7049.909600000001,6889.6185,7803.42885,7045.403306045102,6991.154441685531,6908.345234426109,6917.7082329232835,7491.35864068317,45.53300581937224,bear
2018-09-06,6697.27000000,6725.00000000,6265.00000000,6516.01000000,6797.682000000001,7032.591799999999,6880.1657,7784.09175,6927.7603491461905,6918.055296810834,6872.678394932826,6903.361867461737,7481.653679084333,41.88750832804118,bear
2018-09-07,6516.84000000,6544.00000000,6320.00000000,6395.54000000,6798.061,7011.178400000001,6870.3615,7760.30445,6809.489160447037,6837.668328070706,6829.302177211661,6885.225372195247,7470.846577799912,39.64912986758738,bear
2018-09-08,6395.54000000,6478.00000000,6111.00000000,6185.05000000,6783.437,6988.1288,6857.3619,7735.224749999999,6670.7249025699175,6737.26550836752,6770.733797465146,6860.219108902559,7458.052582000908,36.02661868452124,bear
2018-09-09,6185.06000000,6441.00000000,6141.53000000,6250.81000000,6783.235500000001,6965.169400000001,6844.6599,7714.290800000001,6577.410479776602,6662.426199387902,6723.467997695588,6838.454497870325,7446.040218000899,37.93445736900415,bull
2018-09-10,6252.26000000,6373.98000000,6221.00000000,6312.00000000,6774.835500000001,6943.5136,6831.379600000001,7696.7956,6518.430373159579,6608.514476405147,6686.061816086898,6819.652551517814,7434.756235732233,39.735432519656186,bull
2018-09-11,6311.99000000,6404.00000000,6169.68000000,6294.91000000,6771.5365,6914.991599999999,6817.1861,7677.61495,6468.7591791241175,6560.267633881279,6650.502560078999,6800.911746106463,7423.414482142858,39.39163129210797,bear
2018-09-12,6293.00000000,6360.00000000,6192.37000000,6338.62000000,6762.217,6873.819200000001,6805.702300000001,7660.8355,6439.8393615409805,6526.1679978995435,6622.149600071817,6784.401326602661,7412.620507196163,40.80240376691863,bull
2018-09-13,6338.62000000,6535.00000000,6337.40000000,6487.38000000,6752.503999999999,6840.053999999999,6794.3261,7645.3224,6450.403947865207,6520.200613607306,6609.897818247106,6773.793422081138,7403.414133990231,45.455730612456016,bull
2018-09-14,6487.39000000,6584.99000000,6385.62000000,6476.63000000,6739.6535,6811.186599999999,6782.503999999999,7626.08555,6456.231959450716,6513.497442283105,6597.782562042824,6763.180442721097,7394.192401313711,45.179350716452326,bear
2018-09-15,6476.63000000,6565.45000000,6466.13000000,6514.96000000,6730.4015,6777.714400000001,6770.7428,7605.81515,6469.282635128335,6513.722451162627,6590.253238220749,6754.315426909629,7385.443820206112,46.43005333423063,bull
2018-09-16,6514.96000000,6524.62000000,6370.00000000,6505.00000000,6710.219500000001,6743.3135999999995,6759.758400000001,7586.70635,6477.219827322038,6512.380535599146,6582.502943837045,6745.41130452,7376.683185179186,46.135509182160064,bear
2018-09-17,6500.08000000,6533.84000000,6201.00000000,6248.69000000,6668.8485,6704.0674,6747.3279999999995,7563.3498,6426.435421250474,6471.812760891586,6552.156312579132,6727.67125793,7365.459372391333,39.23723417374567,bear
2018-09-18,6248.69000000,6390.00000000,6224.98000000,6336.45000000,6634.110000000001,6667.318,6743.0426,7539.837049999999,6406.438660972591,6450.987720754419,6532.54664779921,6713.699070146786,7355.220473163558,42.41228567935801,bull
2018-09-19,6336.39000000,6517.70000000,6123.00000000,6391.89000000,6604.4625,6640.537200000001,6738.2415,7514.4741,6403.205625200904,6441.895763715277,6519.759679817464,6702.205889070115,7345.635095321135,44.389181654374255,bull
2018-09-20,6392.00000000,6540.00000000,6325.00000000,6492.00000000,6578.502,6618.2856,6737.8615,7489.359100000001,6422.937708489592,6449.604107759081,6517.236072561331,6694.698535889039,7337.141213775651,47.86924322961632,bull
2018-09-21,6492.00000000,6784.86000000,6491.00000000,6759.02000000,6556.452499999999,6602.951799999999,6742.5239,7465.8841999999995,6497.622662158572,6497.206552719223,6539.21642960121,6696.995731035859,7331.388763887336,55.8121819643114,bull
2018-09-22,6759.01000000,6839.03000000,6627.00000000,6723.05000000,6527.504500000001,6589.0372,6743.3946,7445.91705,6547.7176261233335,6531.951698454727,6555.928572364736,6697.926240641721,7325.335641858606,54.6051952839982,bear
2018-09-23,6723.05000000,6788.23000000,6661.75000000,6708.00000000,6499.753500000001,6583.000399999999,6746.5856,7429.90705,6583.335931429259,6559.036052538615,6569.753247604306,6698.286017761659,7319.1929986560335,54.07823638710123,bear
